created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,user_id,user_screen_name,user_name,user_location,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-11-03 15:03:48,"Three people have been arrested &amp; charged w/ a drug trafficking conspiracy in Crisp Co. Our SW Regional Drug Enforcement Office teamed up w/ the Crisp County S.O &amp; the Americus Police Department in a two-month long investigation. : , ,",[],[],[],0,0,,,,,2437546892,GBI_GA,GA Bureau of Investigation,"Decatur, GA",329,24359,2338,True,6463
2022-11-03 15:00:01,"Tomorrow is the LAST DAY for Early Voting! If you want to cast your ballot before Election Day, tomorrow is your last chance. Check for your early voting location, dates, and times on GAs My Voter Page: , ,",[],[],[],0,0,,,,,944492448,aidatlanta,AID Atlanta,"Atlanta, GA",608,1140,408,False,2842
2022-11-03 14:58:33,So why isnt she the GA governor?,[],"[1249125963251712002, 288277167]","['TGalore2', 'atrupar']",0,0,1249125963251712002,TGalore2,,,1370508360,JTMarlin77,JT,"New York, USA",1507,407,2712,False,49368
2022-11-03 14:54:21,"Honey no. This is not in the bill. That is a screenshot of misinformation about the bill. This is the bill. Go read it, then lets chat. ,",[],"[1345472092846882818, 2437340664]","['25_Rib_Bits', 'GaLifeAlliance']",0,0,1345472092846882818,25_Rib_Bits,,,1235984963079745536,DubsEdmonds,Elizabeth Edmonds (Reed),"Georgia, USA",1161,215,2930,False,1545
2022-11-03 14:52:40,"I'm going to leave this right here: ,",[],[216065430],['staceyabrams'],0,0,216065430,staceyabrams,,,1418294205445820420,HunterBLaptop1,Hunters Laptop,"Wilmington, DE Repair Shop",295,28,987,False,3121
2022-11-03 14:52:34,You literally denied the Ga governor election from day one and still are lol,[],"[523509739, 17060573]","['stevenmazie', 'ComfortablySmug']",0,0,523509739,stevenmazie,,,1459181162895527936,sse2023,Shane,,126,26,6864,False,958
2022-11-03 14:50:58,Kemp cant pardon Georgia Governor doesnt have any pardon power.,[],"[2266255021, 2882755837, 1554856177347039235, 55060090]","['PunkLitigator', 'OgozalekAnthony', 'Slytle1261Lytle', 'realTuckFrumper']",0,0,2266255021,PunkLitigator,,,1041306530585296896,HowardHoach,Howard Coach,United States,23,71,1158,False,30099
2022-11-03 14:33:30,"i recommend reading the georgia tax expenditure report ,",[],[],[],0,0,39978267,maggie_a_lee,,,39978267,maggie_a_lee,Maggie Lee *️⃣,Atlanta GA,3070,4761,8593,False,1858
2022-11-03 14:21:26,"(HUFFPOST):#Trevor Nails How Mean Attack Ads Aimed At Stacey Abrams Are : ""The Daily Show"" host took one ad in the Georgia governor's race personally. .. ,","['Trevor', 'Noah']",[],[],0,0,,,,,3534222021,newsoneplace,NewsOnePlace.com,,161,1171,11,False,1735471
2022-11-03 14:21:04,"Does Joe remember Abrams, Clinton, Pelosi, The WH press secretary all refusing to accept the 2016 Presidential election and the Georgia Governor's election? I guess not since he doesn't remember much in a truthful manner...",[],[778763106289758208],['JennaEllisEsq'],0,0,778763106289758208,JennaEllisEsq,,,706202525297307650,FiddlerNero,Fefe Nero,"Virginia, USA",102,78,34966,False,21786
