created_at,text,hashtags,user_mention_ids,user_mention_screen_names,retweet_count,favorite_count,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,user_id,user_screen_name,user_name,user_location,user_friends_count,user_followers_count,user_favourites_count,user_verfied,user_statuses_count
2022-10-25 18:05:37,"Did you even bother to look up the Brian Kemp/Stacy Abrams election and what the issue was? Likely you have no idea. Further, the Dems called out situational issues but never planted seeds of doubts regarding our election results as a whole. Trump began planting these seeds",[],"[29288124, 848148994102611969]","['judgeschmails', 'Angry_Staffer']",0,0,29288124,judgeschmails,,,823022732677783552,KathrynHertel1,Kathryn Hertel,"Rochester, MN",1225,590,169513,False,5612
2022-10-25 18:02:23,"Yes I did call it false not because KM met with Gov Kemp and interviewed Herschel Walker, but how you tried to go out your way to make KM a sellout when has served the Black Community for years, all bc he is giving a honest critique on how this campaign is going on both sides!",[],"[747856999, 32773448, 58529612, 21265120]","['SACrockettJr', 'DQNUPE', 'RealDLHughley', 'KillerMike']",0,0,747856999,SACrockettJr,,,424715054,TheMoFactor,moduncan,,298,126,3196,False,7421
2022-10-25 18:01:53,"Abortion is the killer of Black people in America, why are you an advocate of that? Don't blame Brian Kemp because 1000 Black babies are aborted every day. Your, Get an abortion, afford a sandwich approach is ridiculous! Stop talking down to your audience!",[],[216065430],['staceyabrams'],0,0,216065430,staceyabrams,,,1518964140043341825,j_mcshay,Patrick J. McShay,,273,78,736,False,2760
2022-10-25 17:59:23,"Lying sack of dung Brian Kemp Tried To Lie About Stacey Abrams' Support From PoliceIt Did Not End Well For Him ,",[],[],[],0,0,,,,,93461875,AndreWaters20,🇺🇦🌊AndreWaters20🌊🇺🇦,"Pittsburgh, PA",14447,13410,98099,False,80940
2022-10-25 17:55:48,Georgia: Our friends at The Dailywire have a new poll out this morning with Brian Kemp ahead of Stacey Abrams by 7% and Herschel Walker ahead of Raphael Warnock by 2.4%.,[],[],[],0,0,,,,,867357424742748160,gopbob_may,Bobby May,,250,206,34571,False,17596
2022-10-25 17:52:29,"Blavity News: The Audacity: Killer Mike Compares Himself To MLK After Meeting With Republican Governor Brian Kemp Resurfaces - Blavity. , via",[],[33584794],['googlenews'],0,0,,,,,880236046897860608,TeeMichelle57,TeeMichelle,"Florida, US",995,506,22337,False,302585
2022-10-25 17:49:14,"Thank you Brian Kemp for opening our schools. Our testing results are so much better than most of the country. ,",[],[216065430],['staceyabrams'],0,0,216065430,staceyabrams,,,627883028,thompson0673,lalea,United States,125,58,2653,False,15068
2022-10-25 17:48:39,Biggest disappointment of 2023. Killer Mike supporting bag grifter liar cheater charlatan Brian Kemp. THE brian kemp that shut down polling locations so Black People couldnt vote in GA. F mike,[],"[21265120, 51667698, 46213238]","['KillerMike', 'DJPAULKOM', 'JonathanMannion']",0,0,21265120,KillerMike,,,1501338357737013250,Ericarosedaho,Ericarosedahobag,,28,11,1055,False,849
2022-10-25 17:45:07,"Brian Kemp will let you die before he expands Medicaid, but at least hell protect you from the dangers of betting on football! ,",[],[],[],1,1,,,,,1582494082097610753,RosieTheRowdy,Rowdy Rosie,,139,24,57,False,33
2022-10-25 17:37:09,"Serious question, sir - how was Governor Kemp not recusing himself from his Secretary of State role in the 2018 election appropriate? Would that have any influence on the count?",[],"[60876782, 16211782]","['GabrielSterling', 'andishehnouraee']",0,0,60876782,GabrielSterling,,,531227228,TheBucket015,Chris Buchheit,In my head,1149,218,94316,False,16551
2022-10-25 17:36:55,"Killer Mike Appears To Compare Meeting With Brian Kemp To MLK Meeting With LBJ, And, UhNo ,",[],[],[],0,0,,,,,22017960,wiznationcincy,101.1 The Wiz,"Cincinnati, OH",332,11531,211,False,90193
2022-10-25 17:34:55,"I am honored to have the Governor's strong support and full endorsement. In Congress, I will work to keep the federal government in check so Governor Kemp, state lawmakers, and local leaders can continue moving Georgia forward. ,",[],[],[],6,38,,,,,1136709465082945538,RichforGA,Dr. Rich McCormick for Congress,"Suwanee, GA",3456,23114,3353,True,1606
2022-10-25 17:33:32,"It is clear , supports Democrats. B A don't belong to the Democrats Killer Mike cozied up with Georgia Gov. Brian Kemp and Senate candidate Herschel Walker allowing legitimacy to their campaigns with the Black community. , via",[],[14511951],['HuffPost'],0,0,,,,,2729324279,AfricaBestLife,AfricaYourBestLife,New York NY,700,407,60427,False,61717
2022-10-25 17:31:22,"And yes, all her taxes are paid! You can check her Tex returns also  Can we talk about how Brian Kemp has grown his wealth as Governor by millions? But, you dont want to talk about that",[],"[1503099556296380420, 837355326802395136, 249758564, 104081761]","['clintthomason84', '__pakumon__', 'eisingerj', 'lib_crusher']",0,0,1503099556296380420,clintthomason84,,,1454521240127946762,justincfalls,Justin Falls,,1785,208,36147,False,13876
2022-10-25 17:30:07,"82 out of 159 GA counties already do NOT have an OBGYN. Idk how many other ways we can say this. Brian Kemp is bad for women. Brian Kemp is bad for healthcare. Brian Kemp is bad for Georgia. ,",[],[],[],2,2,,,,,1016327569275269120,tie_jackets,VOTE EARLY 4 STACEY,ATL,590,196,2218,False,1026
2022-10-25 17:28:26,Thank you Governor Kemp !!,[],"[1352287997853622273, 26007726]","['SenatorWarnock', 'Hyundai']",0,0,1352287997853622273,SenatorWarnock,,,1566116087992930304,AguaAzul777,Randy Joe,,46,4,308,False,908
2022-10-25 17:26:35,"Exclusive: Stacey Abrams Is Fearless As Ever Heading Into Her Second Battle With Brian Kemp , ,",[],[],[],0,0,,,,,465142452,WhiteTaxSvcLLC,"WhiteTaxServices,LLC","Oxnard, CA",799,319,29,False,4964
2022-10-25 17:25:06,"The Audacity: Killer Mike Compares Himself To MLK After Meeting With Republican Governor Brian Kemp Resurfaces Rapper and social activist Killer Mike proudly tiptoes on the line of being politically correct. Although this time, he might have jumped wel , ,",[],[],[],0,0,,,,,523098349,LeonardYoung302,Leonard Y,Delaware,1292,466,616,False,5136
2022-10-25 17:22:58,Wonder how much money Brian Kemp paid him for that advertisement. ,[],[1417508421671264266],['ChaoticKenn'],0,1,1417508421671264266,ChaoticKenn,,,1334478767486623747,SeanMichaelson4,jacobin hate account 🇺🇦 🗿,Germany,730,943,34164,False,22887
2022-10-25 17:20:28,"Stacey Abrams bets on Georgians. Brian Kemp bets on billionaires. ,",[],[],[],50,99,,,,,16606569,BMeiselas,Brett Meiselas,"Los Angeles, CA",2478,207145,44839,False,31299
2022-10-25 17:07:59,"On the other hand. ,",[],"[1374373306237808647, 1403424932, 234400240, 84429488]","['esquireguy', 'senatorjen', 'Georgia_AG', 'ChrisCarr_Ga']",0,0,1374373306237808647,esquireguy,,,67047817,onlinesavant,onlinesavant,,4449,551,5278,False,40659
2022-10-25 17:06:34,"Republicans win elections, and liberals like you scream ""Democracy Dies in Darkness"". Liberals win, and all is good in the world. Howard, please don't forget that Stacy Abrams has NOT conceded her loss to Brian Kemp, from 4 years ago.",[],[17494046],['HowardBeck'],0,0,17494046,HowardBeck,,,1429950918309519360,mediadisdain,Michael Connelly,,19,1,35,False,454
2022-10-25 17:05:27,"Killer Mike Appears To Compare Meeting With Brian Kemp To MLK Meeting With LBJ, And, UhNo ,",[],[],[],0,0,,,,,42414950,92QJamsBmore,92Q Jams,"Baltimore, MD",1402,53248,1424,False,88329
2022-10-25 17:01:32,"Georgia Polling: Senate: Warnock (D): 49% Walker (R): 47% Governor: Kemp (R): 51% Abrams (D): 44% East Carolina U. / Oct 18, 2022 / n=905 / MOE 3.8% / IVR/Online ,",[],[],[],0,4,,,,,1143239749379022849,USA_Polling,Polling USA 🎃,🇺🇲🇺🇦,67,33896,1,False,13124
2022-10-25 17:00:03,Governor Kemp will hopefully see the speed I'm not sure.,[],[],[],0,0,,,,,1251492751293775872,donald_soto00,Donald Soto,,5,27,2,False,134936
2022-10-25 16:58:30,"Herschel Walker could win because of Brian Kemp | Jack Kingston | Wake U... ,",[],[10228272],['YouTube'],0,0,,,,,980622326277447680,JAPANYAMANOTERA,JAPAN-MUSIC,"OOSAKA-HU ,JAPAN",43847,42585,15839,False,14472
2022-10-25 16:57:05,"In Georgia, Raphael Warnock leads Herschel Walker by 19 points among Latino voters, and Stacey Abrams leads Brian Kemp more narrowly, by only 3 points. ,",[],[],[],0,2,,,,,1447593299334815751,izqstrategies,IZQ Strategies,"Chicago, IL / San Juan, PR",46,235,61,False,56
2022-10-25 16:50:51,You say higher taxes as if they just burn the money. Yeah I think in the greatest nation in the world children shouldnt be starving to death. If youre a libertarian and not a Republican why would you vote for Brian kemp?,[],"[1548810308277440513, 536804517, 121546530]","['TheOfficial_WTP', 'marvinpcummings', 'GAFollowers']",0,0,1548810308277440513,TheOfficial_WTP,,,1021133472398749696,jewtron2,Robot Randy,"Atlanta, GA",315,174,8467,False,2380
2022-10-25 16:45:45,"Brian Kemp lied multiple times during the debate w/ Here's the truth: Shes the  candidate for governor in GA whos working to build a state where we can all thrive w/ education, health care, housing, &amp; a good living. ,",['BlueIn22'],[216065430],['staceyabrams'],6,2,,,,,46460967,WeArePatriots2,Sarah #Resist,"Arizona, USA",9530,8965,34862,False,33570
2022-10-25 16:42:41,"Killer Mike Appears To Compare Meeting With Brian Kemp To MLK Meeting With LBJ, And, UhNo ,",[],[],[],0,0,,,,,905511862384680960,majic945,Majic 94.5,"Dallas, TX",38,355,343,False,20555
2022-10-25 16:29:03,"Smackdown.  ,",[],"[1194770389634895873, 232901331]","['BonginoReport', 'dbongino']",1,0,1194770389634895873,BonginoReport,,,1380094187710902272,OwensFans,The Candace Owens Fans,,1097,1981,1686,False,3580
2022-10-25 16:24:34,"Smackdown.  ,",[],"[1492556618768203777, 91882544]","['DcEnquirer', 'DineshDSouza']",0,0,1492556618768203777,DcEnquirer,,,1380094187710902272,OwensFans,The Candace Owens Fans,,1097,1981,1686,False,3580
2022-10-25 16:23:54,"Dude. I dont care if it only applies to one person. Zero people should be forced to give birth to their rapist child. Zero. Brian kemp disagreed by passing this law. Sorry, but yes, even .00001% is too much. Regardless of circumstances, I do not think the gov should have a say",[],"[1548810308277440513, 536804517, 121546530]","['TheOfficial_WTP', 'marvinpcummings', 'GAFollowers']",0,0,1548810308277440513,TheOfficial_WTP,,,1021133472398749696,jewtron2,Robot Randy,"Atlanta, GA",315,174,8467,False,2380
2022-10-25 16:19:52,Stacey Abrams blames Brian Kemp for inflation. Does she not know which party is in charge?,[],[],[],54,145,,,,,1724646146,susi815,Susi Swift,"Washington, USA",977,6741,47835,False,13203
2022-10-25 16:19:26,"Brian Kemps policies contribute to Georgia inflation! ,",[],[],[],0,1,,,,,1047846089448144897,EastersMelita,Melita Easters,"Druid Hills, GA",580,139,832,False,728
2022-10-25 16:18:45,I wonder if you'll be endorsing Brian Kemp of Georgia since he didn't question elections and Stacey Abrams did. Abrams also lied about voter suppression and cost the state millions of dollars. Endorsing Abrams over Kemp would suggest you're hypocritical,[],[770247208956342272],['kittenhawk1'],0,0,770247208956342272,kittenhawk1,,,1520165356354129926,fishpluged,cb4,,21,0,46,False,246
2022-10-25 16:17:39,"Killer Mike Appears To Compare Meeting With Brian Kemp To MLK Meeting With LBJ, And, UhNo , ,",[],[],[],0,0,,,,,97021925,Foxy107104,FoxyNc.Com,"ÜT: 35.990198,-78.82037",578,2005,197,False,54922
2022-10-25 16:07:11,"Herschel Walker could win because of Brian Kemp | Jack Kingston | Wake U... ,",[],[10228272],['YouTube'],0,1,,,,,255371525,sekando789,ongaku,OOSAKA-HU  JAPAN,51577,49969,28973,False,16274
2022-10-25 16:05:34,"Brian Kemps assured laid back personality is a winner for Georgia. Hershell Walkers enthusiasm is contagious. Vote Republican. ,",[],[],[],0,0,,,,,33238229,lindahvaughn,Linda H Vaughn,"Tennessee, USA",456,210,11198,False,33149
2022-10-25 16:04:27,"Congratulations to former NCHH board member Dr. Kelvin Holloway on his appointment to the Georgia Rare Disease Advisory Council! ,",['PublicHealth'],[],[],1,1,,,,,41185511,NCHH,National Center for Healthy Housing (NCHH),"Columbia, MD",1797,2995,9398,False,11302
2022-10-25 16:02:43,"GA has been named as the No. 1 state for business for the 9th consecutive year! ""We are honored to accept the title of 'Top State for Business' yet again from Area Development for an unprecedented 9th year in a row,"" - Governor Kemp To learn more, visit: , ,",[],[],[],0,0,,,,,85919058,Xpressga,XpressGA,"Atlanta, GA",199,3895,640,False,11958
2022-10-25 15:57:50,"Herschel Walker could win because of Brian Kemp | Jack Kingston | Wake U... , via",[],[10228272],['YouTube'],0,0,,,,,1520022532933435394,RalphPrange,Ralph Prange,,185,26,8156,False,7294
2022-10-25 15:55:51,"Stacey Abrams is a great choice to unseat Brian Kemp in GA. Let's all get behind Stacey and support her 110%. Turn GA into a totally BLU# state. We need massive voter turnout to do it. Retweet. ,","['resisters', 'resistance', 'bluewave2022', 'warnock', 'staceyabrams', 'ryan', 'barnes', 'fetterman']",[],[],0,2,,,,,1154413598925631489,john_holiness,john murray,"Dawsonville, GA",5005,4516,2664,False,27419
2022-10-25 15:54:23,"This is why Georgia Senators Raphael Warnock and Jon Ossoff are attending Republican Governor Brian Kemp's opening of the Hyundai plant in Savannah. ,",[],[],[],0,7,1252608559113596930,dhaaruni,,,1252608559113596930,dhaaruni,Dhaaruni,Washington D.C.,365,1034,1042,False,6836
2022-10-25 15:53:01,"Left leaning Atlanta news... Kemp is up by 7. ,",[],"[3027213003, 1903105045, 39078695, 4081106480]","['EricAllwardt', 'Politics_Polls', 'trafalgar_group', 'realDailyWire']",0,0,3027213003,EricAllwardt,,,326943820,BryanHerbejay,#Time for a WH change♨️⛈❄❄🎉,United States,1312,650,5762,False,5137
2022-10-25 15:51:55,"Oops... Did you mean pounds? ,",[],"[1362949489649217536, 1903105045, 39078695, 4081106480]","['gabrielsmarket', 'Politics_Polls', 'trafalgar_group', 'realDailyWire']",0,2,1362949489649217536,gabrielsmarket,,,326943820,BryanHerbejay,#Time for a WH change♨️⛈❄❄🎉,United States,1312,650,5762,False,5137
2022-10-25 15:51:43,"Stacey Abrams is all about empowering and investing in their future which every governor should be doing but is it on Brian Kemp's agenda?! Doubt it! Vote for Governor. ,","['ABlackWomenAgenda', 'StaceyAbrams', 'FreshResists']",[],[],54,78,,,,,1130046320184446976,LopezResists,Ms.Lopez #DefendDemocracy,#EarthJustice,33551,47628,230584,False,253270
2022-10-25 15:49:11,GEORGIA Govenor: Stacey Abrahams 45% Brian Kemp(inc.) 52% Daily Wire/Trafalgar Group Juggernaut Prediction: Likely R,[],[],[],0,0,,,,,1577332278128148480,ElectionJugger1,Election Juggernaut,"Bismark, ND",20,6,1,False,130
2022-10-25 15:42:55,Vote republicans. Vote Brian Kemp. I am African American and I support this message. Vote for the future of our children; vote Brian Kemp.,[],"[1498041009485275140, 216065430]","['AdvocateMomGC5', 'staceyabrams']",0,0,1498041009485275140,AdvocateMomGC5,,,466872302,asiegbucp,AmekaUSA,,24,41,1248,False,2856
2022-10-25 15:39:47,"Here's Brian Kemp, the current governor of Georgia, then running for the office and using his position as Sec. of State to block old ladies from voting. ,",[],[23022687],['tedcruz'],0,0,23022687,tedcruz,,,1504921865273368588,Rscientist81,D Willard,,109,25,2166,False,5074
2022-10-25 15:38:36,"They stopped counting votes in Florida where Bush's brother was Governor. Al Gore conceded. Brian Kemp was the Sec of State and purged 107,000 votes and he won by 55,000. People didn't know they were purged. Hillary Clinton conceded 11am the next day. This is 2 years later",[],"[1281580004304916480, 2836421, 91180720]","['Bronc7s', 'MSNBC', 'MaddowBlog']",0,0,1281580004304916480,Bronc7s,,,87082402,anp69anp,Rebel speaking truth,,310,180,1890,False,8206
2022-10-25 15:37:57,"This is worth a read for those who like Killer Mike, the first part of his stage name seems to fit what he is attempting to do. If you are Black all you need to know is he supports and backs Brian Kemp and Hershel Walker in GA. You really dont need to know anything else ,",[],[],[],0,4,,,,,236573780,erecasner,Eldridge Recasner,,468,4723,11912,False,83167
2022-10-25 15:36:45,"While I respect Mike Render as a thoughtful man who has demonstrated the best intentions for the black community, I liken his cozied relationship with Brian Kemp to if Frederick Douglass were to give credit to a plantation owner for being kind and benevolent to his slaves. ",[],[58529612],['RealDLHughley'],0,11,58529612,RealDLHughley,,,230575384,ArmonWilliams,Armon Williams,"Phoenix, AZ",484,256,10423,False,7086
2022-10-25 15:33:52,"since you met Gov. Kemp, has he changed his stance on trying to suppress black votes?",[],[21265120],['KillerMike'],0,0,21265120,KillerMike,,,7819282,hepstyle,hepstyle,"Durham, NC",205,377,346,False,1674
2022-10-25 15:33:12,"Check out this article: ,",[],[],[],0,0,,,,,283757448,mufflerhigh,muffler high,"Ladner, BC",798,236,334,False,22998
2022-10-25 15:32:44,Theres also a fruit stand on main street and a lemonade stand on the corner of 1st and 2nd st that had to shut down as a direct result of Brian Kemps policy. Darn. Did i miss any others?,[],[216065430],['staceyabrams'],0,0,216065430,staceyabrams,,,1354072831903064064,Rick24129658,Rick,"Connecticut, USA",7,8,427,False,3132
2022-10-25 15:28:09,Abrams Always seems to complain about Georgia. She cannot say theres voter suppression when you look at voting in Ga. Gov Kemp has been working hard for Ga. We all need to compliment our politicians who do good for us. ,[],[],[],0,0,,,,,1561045121415761921,joan74001919,@joan74001919,"Houston, TX",15,3,169,False,111
2022-10-25 15:27:58,"Did you know that Brian Kemp has darkened Stacey Abrams skin in his campaign ads to say to Georgia voters, beware of this very dark black WOMAN. FFS Georgia, save yourselves, ",['VoteAbrams'],[390377012],['EllenBarkin'],0,0,390377012,EllenBarkin,,,1558858298920579078,brookmillman,Witchy Woman,somewhere ,759,167,11173,False,1703
2022-10-25 15:27:10,So you're blaming the gun violence now on Brian Kemp? But that statement makes no sense that you accepted a $1 million donation from George Soros. Sounds like your fear mongering and you know it's a lie,[],[216065430],['staceyabrams'],0,1,216065430,staceyabrams,,,875420966242975744,FrancisGGunn1,Francis G Gunn,"Mahopac, NY",265,134,2206,False,6017
2022-10-25 15:25:20,"Next one is ~2 weeks during midterm elections. So IDGAF bout your allegiance to Stacy Abrams or Brian Kemp. Are you in a covenant with Elohiym cause The sun shall be turned to darkness, and the moon to blood, before the great and awesome day of the LORD comes. Joel 2:31 ,",[],[],[],0,0,,,,,1456059303975084034,cryptodeezyyy,"Deezy™ | Helios Biblios, Crypto, Law, SaaS 🇲🇦",New Yerushalayim (Jerusalem),124,261,6214,False,5686
2022-10-25 15:23:02,"""I think Herschel [Walker] could eke it out depending on Brian Kemp's margin of victory, Brian Kemp is picking up steam."" Jack Kingston analyzes the Georgia Senate race between and Raphael Warnock. ,",['HerschelWalker'],[],[],0,0,,,,,1446673616318439425,foundationnews1,foundationnews,"Margate, Florida",511,145,519,False,7419
2022-10-25 15:18:29,You would have to be hell-bent on voting against your own interests (no matter who you are) to vote for Brian Kemp over Stacey Abrams.,[],[216065430],['staceyabrams'],1,2,216065430,staceyabrams,,,153808191,erfer007,First they came...,United States,692,199,12212,False,4513
2022-10-25 15:15:45,"absolutely horrifying that there are people who want to steal elections. This is not a partisan issue, after all Georgia has a Republican Secretary of State and Republicans from Brian Kemp to Larry Hogan opposed efforts by Trump to steal the last election.",[],[1389619740843315208],['TimRyanFan'],0,0,934208736759042048,J1292J,,,934208736759042048,J1292J,J,New Jersey,864,194,4083,False,5189
2022-10-25 15:14:13,Herschel Walker +2% over Warnock. Brian Kemp +7% over Stacey Abrams. Theres some good news today.,[],[],[],42,326,,,,,21822997,HotepJesus,Hotep Jesus,,1269,251081,41409,True,355127
2022-10-25 15:13:40,"So far, 44,000 people have voted Georgia who didnt vote in 2018, 2020, or 2021. For perspective: Raphael Warnock won his special election in 2021 by 93,200 votes, and Brian Kemp won the governorship in 2018 by 54,700 votes. ,",[],[],[],5,27,197496309,FrankLuntz,,,197496309,FrankLuntz,Frank Luntz,All over,689,343399,1179,True,37251
2022-10-25 15:12:25,"Dom Kelly, Senior Adviser for Disability Engagement &amp; Accessibility, said: Brian Kemps decision to only fund 100 waiver slots in FY2023 shows that not only does he not see the urgency of this moment, but he fundamentally does not care about Georgians with disabilities",['gagov'],[],[],1,2,1076985270074073088,JaylenNBlack,,,1076985270074073088,JaylenNBlack,Jaylen Black,Georgia,2213,1261,6570,False,3063
2022-10-25 15:12:21,"Stacey abrams has a point. Her opponent, Brian kemp, remained as Secretary of State overseeing his own election. Overall, though USA is not a democracy and elections have been fraudulent since day 1.",[],[1251900966770794498],['AuronMacintyre'],0,0,1251900966770794498,AuronMacintyre,,,991299721825259520,james_scone,James Scone,,57,9,797,False,1946
2022-10-25 15:12:10,"Wow, saying that voting for Abrams is One of the worst decisions Black people can ever do in political history, is a bit over extreme isnt it? Did Governor Kemp pay you in cash or Master Bucks?",[],[1306687707414966274],['Nibiru1000'],0,8,1306687707414966274,Nibiru1000,,,767138645807685632,UndrayR,Undray Rogers,"Houston, TX",296,104,23667,False,5894
2022-10-25 15:09:37,"Spam email: ""Stacey Abrams is 1-point behind far-right extremist Brian Kemp, 49%  50%!"" I think they have me slotted wrong. Oh well. I hear they probably sell tiki Torches at Tractor Supply.",[],[],[],0,27,,,,,419084104,DavidBCollum,"Dave ""True Disbeliever"" Collum",Cornell University,2051,86941,51118,False,54075
2022-10-25 15:09:05,"Georgia Polling: Senate: Walker (R): 49% Warnock (D): 47% Oliver (L): 5% Governor: Kemp (R): 52% Abrams (D): 45% Hazel (L): 3% Trafalgar / Oct 23, 2022 / n=1076 / MOE 2.9% / IVR (Republican Pollster / Republican Commissioner)",[],[],[],1,16,,,,,1143239749379022849,USA_Polling,Polling USA 🎃,🇺🇲🇺🇦,67,33896,1,False,13124
2022-10-25 15:08:18,"If Brian Kemp wins the election in Georgia, we might need to have monitors from other countries come to the state to restrain Stacey Abrams from announcing that she is the winner.",[],[48459553],['KatiePavlich'],0,3,48459553,KatiePavlich,,,4755599609,WalterSobchakSr,Walter Sobchak,,238,635,7572,False,478
2022-10-25 15:07:56,Maybe governor kemp can invite him over after he wins re-election!,[],[66533920],['ZaidJilani'],0,1,66533920,ZaidJilani,,,1359865074400305156,ReturnOfSloth,Longhorn🐂Sloth,,284,107,8105,False,10894
2022-10-25 14:58:30,"Spot brings champagne to the Hyundai leaders and Governor Kemp , ,",[],[],[],0,0,,,,,111352607,FitzTrubey,Scott Trubey,"Atlanta, Ga.",1610,4040,3537,False,40638
2022-10-25 14:53:55,"Looking UGLY for the election denier Abrams Tuesday, October 25 Georgia Governor - Kemp vs. Abrams Daily Wire/Trafalgar* Kemp 52, Abrams 45 Kemp +7 East Carolina U. Kemp 51, Abrams 44 Kemp +7",[],[],[],0,0,,,,,933471941025034241,ChrisPeeeBacon,Chris P. Bacon,in your head,162,87,152,False,6795
2022-10-25 14:47:18,So these plantation kneegroes upset Killer Mike spoke to Brian Kemp. But Joe Biden won't give ICE Cube the time of day.,[],"[2556906397, 146269706]","['IAMSHO_NUFF', 'Chad_Boogie']",1,2,2556906397,IAMSHO_NUFF,,,2729324279,AfricaBestLife,AfricaYourBestLife,New York NY,700,407,60427,False,61717
2022-10-25 14:46:26,"The fact is of the four candidates, Brian Kemp is the only one who is actually popular, meaning his approval rating is consistently north of 50%. Warnock is probably second, then Walker, then Abrams. So it creates a more fluid voting situation than we've had past few cycles.",[],[],[],2,16,66533920,ZaidJilani,,,66533920,ZaidJilani,Zaid Jilani,🍑,4011,123026,34715,False,1848
2022-10-25 14:42:16,Brian Kemp closed our schools and he is definitely not the Left,[],[18166778],['Jim_Jordan'],0,0,18166778,Jim_Jordan,,,156477560,speedster400,Trogdor,"ÜT: 33.148139,-86.759156",260,78,580,False,2954
2022-10-25 14:42:13,"Smackdown.  ,",[],"[1492556618768203777, 91882544]","['DcEnquirer', 'DineshDSouza']",0,2,1492556618768203777,DcEnquirer,,,1380094187710902272,OwensFans,The Candace Owens Fans,,1097,1981,1686,False,3580
2022-10-25 14:42:02,Vote Brian Kemp.. stacy abrams is a fraud,[],[216065430],['staceyabrams'],0,0,216065430,staceyabrams,,,1226052677458591745,S10375051T,Beth,,113,86,32173,False,5904
2022-10-25 14:41:51,"Killer Mike Appears To Compare Meeting With Brian Kemp To MLK Meeting With LBJ, And, UhNo ,",[],[],[],0,0,,,,,755426578012700672,magicbaltimore,Magic Baltimore,"Baltimore, MD",322,521,622,False,23632
2022-10-25 14:40:06,"POLL: 2022 General Election (D)* Raphael Warnock 49% (+2) (R) Herschel Walker 47% Undecided 3% 2022 General Election (R)* Brian Kemp 51% (+7) (D) Stacey Abrams 44% Undecided 3% 905 LV | 10/13-10/18 LV Sample: D35/I23/R38 (R+3) ,","['GASen', 'GAGov']",[1036270256749268993],['ECU_CSR'],5,14,,,,,1322788396687785984,PollProjectUSA,PPUSA,United States,163,7878,58,False,4046
2022-10-25 14:37:30,"Also: Brian Kemp. I dont support Trump's election hoax, so I will never support Stacey Abrams who is a compulsive liar.",[],[1428151334218387472],['_Reaganite_'],0,0,828263336773042176,ethan_dewicki,,,828263336773042176,ethan_dewicki,Ethan J. Dewicki,Michigan and Florida,583,536,31628,False,7257
